-0.678689,0.382199
-0.67541,0.382199
-0.67541,0.382199
-0.67541,0.382199
-0.672131,0.382199
-0.672131,0.382199
-0.672131,0.384817
-0.672131,0.384817
-0.668852,0.384817
-0.668852,0.384817
-0.668852,0.384817
-0.665574,0.384817
-0.665574,0.384817
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.387435
-0.665574,0.384817
-0.665574,0.384817
-0.665574,0.382199
-0.665574,0.382199
-0.665574,0.379581
-0.662295,0.376963
-0.662295,0.376963
-0.659016,0.371728
-0.659016,0.36911
-0.655738,0.36911
-0.655738,0.363874
-0.64918,0.363874
-0.64918,0.358639
-0.642623,0.356021
-0.639344,0.353403
-0.632787,0.348168
-0.629508,0.34555
-0.62623,0.340314
-0.619672,0.335079
-0.609836,0.332461
-0.603279,0.324607
-0.596721,0.32199
-0.590164,0.316754
-0.580328,0.311518
-0.577049,0.306283
-0.570492,0.306283
-0.563934,0.301047
-0.557377,0.301047
-0.55082,0.298429
-0.544262,0.295812
-0.540984,0.293194
-0.534426,0.293194
-0.527869,0.290576
-0.521311,0.290576
-0.514754,0.290576
-0.504918,0.290576
-0.498361,0.293194
-0.491803,0.293194
-0.485246,0.293194
-0.478689,0.295812
-0.468852,0.298429
-0.465574,0.301047
-0.459016,0.301047
-0.452459,0.306283
-0.445902,0.311518
-0.439344,0.314136
-0.436066,0.314136
-0.429508,0.32199
-0.422951,0.327225
-0.416393,0.332461
-0.413115,0.337696
-0.406557,0.340314
-0.4,0.348168
-0.396721,0.353403
-0.393443,0.358639
-0.386885,0.366492
-0.383607,0.376963
-0.380328,0.387435
-0.373771,0.397906
-0.373771,0.408377
-0.373771,0.418848
-0.370492,0.434555
-0.370492,0.445026
-0.367213,0.455497
-0.363934,0.468586
-0.363934,0.481675
-0.360656,0.492147
-0.357377,0.507853
-0.357377,0.520942
-0.354098,0.531414
-0.354098,0.544503
-0.35082,0.554974
-0.354098,0.568063
-0.354098,0.575916
-0.354098,0.589005
-0.354098,0.599476
-0.354098,0.609948
-0.354098,0.617801
-0.360656,0.625654
-0.360656,0.636126
-0.360656,0.643979
-0.360656,0.65445
-0.363934,0.664921
-0.363934,0.672775
-0.363934,0.683246
-0.363934,0.693717
-0.363934,0.701571
-0.363934,0.709424
-0.360656,0.717277
-0.363934,0.725131
-0.360656,0.730366
-0.363934,0.73822
-0.363934,0.746073
-0.363934,0.753927
-0.363934,0.76178
-0.363934,0.769634
-0.363934,0.777487
-0.360656,0.78534
-0.360656,0.795812
-0.360656,0.803665
-0.360656,0.811518
-0.360656,0.819372
-0.360656,0.827225
-0.360656,0.832461
-0.357377,0.840314
-0.357377,0.848168
-0.354098,0.853403
-0.354098,0.861257
-0.354098,0.866492
-0.35082,0.871728
-0.35082,0.876963
-0.35082,0.882199
-0.347541,0.887435
-0.347541,0.89267
-0.347541,0.897906
-0.344262,0.903141
-0.344262,0.910995
-0.344262,0.913613
-0.340984,0.918848
-0.340984,0.926702
-0.340984,0.931937
-0.337705,0.939791
-0.337705,0.945026
-0.334426,0.950262
-0.334426,0.958115
-0.334426,0.965969
-0.331148,0.971204
-0.331148,0.97644
-0.331148,0.984293
-0.327869,0.989529
-0.327869,0.994764
-0.32459,1.00262
-0.32459,1.00785
-0.32459,1.01309
-0.32459,1.01832
-0.321311,1.02618
-0.32459,1.03141
-0.32459,1.03403
-0.32459,1.03927
-0.32459,1.0445
-0.32459,1.04974
-0.32459,1.05236
-0.32459,1.05497
-0.327869,1.05759
-0.327869,1.06283
-0.327869,1.06545
-0.327869,1.06806
-0.327869,1.06806
-0.327869,1.07068
-0.331148,1.06806
-0.331148,1.07068
-0.331148,1.07068
-0.331148,1.07068
-0.331148,1.06806
-0.331148,1.06806
-0.331148,1.06806
-0.334426,1.06545
-0.334426,1.06021
-0.334426,1.05759
-0.334426,1.05236
-0.334426,1.04712
-0.334426,1.04188
-0.337705,1.03665
-0.340984,1.03141
-0.340984,1.02356
-0.344262,1.01832
-0.347541,1.01047
-0.347541,1.00262
-0.35082,0.997382
-0.35082,0.989529
-0.357377,0.984293
-0.357377,0.979058
-0.357377,0.971204
-0.360656,0.963351
-0.360656,0.955497
-0.363934,0.947644
-0.363934,0.939791
-0.367213,0.929319
-0.367213,0.921466
-0.367213,0.910995
-0.370492,0.897906
-0.370492,0.890052
-0.373771,0.879581
-0.377049,0.863874
-0.377049,0.853403
-0.380328,0.840314
-0.380328,0.829843
-0.380328,0.819372
-0.380328,0.808901
-0.383607,0.798429
-0.380328,0.787958
-0.380328,0.777487
-0.383607,0.767016
-0.383607,0.753927
-0.383607,0.746073
-0.383607,0.735602
-0.383607,0.727749
-0.383607,0.719895
-0.386885,0.712042
-0.386885,0.704188
-0.390164,0.696335
-0.390164,0.691099
-0.386885,0.685864
-0.390164,0.67801
-0.393443,0.667539
-0.393443,0.659686
-0.393443,0.646597
-0.396721,0.638743
-0.4,0.625654
-0.4,0.612565
-0.403279,0.599476
-0.406557,0.58377
-0.409836,0.568063
-0.413115,0.554974
-0.416393,0.539267
-0.419672,0.518325
-0.422951,0.502618
-0.42623,0.484293
-0.429508,0.468586
-0.432787,0.45288
-0.432787,0.439791
-0.439344,0.429319
-0.439344,0.418848
-0.442623,0.405759
-0.445902,0.397906
-0.445902,0.387435
-0.445902,0.379581
-0.44918,0.371728
-0.44918,0.366492
-0.44918,0.361257
-0.44918,0.356021
-0.44918,0.353403
-0.44918,0.348168
-0.44918,0.337696
-0.445902,0.337696
-0.44918,0.329843
-0.44918,0.324607
-0.452459,0.319372
-0.44918,0.314136
-0.452459,0.306283
-0.452459,0.301047
-0.452459,0.293194
-0.452459,0.28534
-0.455738,0.280105
-0.455738,0.277487
-0.455738,0.267016
-0.459016,0.264398
-0.459016,0.256545
-0.459016,0.251309
-0.462295,0.248691
-0.465574,0.243455
-0.465574,0.23822
