0,718,436
1,694,438
2,654,434
3,644,442
4,622,434
5,618,436
6,602,432
7,586,426
8,570,422
9,554,420
10,552,420
11,548,424
12,556,422
13,566,416
14,578,404
15,588,396
16,604,378
17,616,374
18,620,358
19,616,348
20,616,342
21,624,338
22,624,334
23,620,330
24,614,328
25,610,330
26,614,332
27,610,334
28,610,336
29,610,334
30,602,338
31,604,344
32,608,344
33,598,336
34,588,336
35,576,336
36,562,332
37,554,328
38,522,326
39,506,326
40,446,322
41,404,328
42,374,340
43,352,344
44,320,354
45,282,376
46,252,390
47,230,406
48,218,412
49,198,426
50,172,454
51,174,460
52,168,458
53,170,464
54,168,458
55,162,464
56,164,458
57,170,460
58,168,458
59,170,462
60,164,464
61,178,454
62,168,444
63,162,424
64,162,404
65,154,378
66,160,344
67,154,276
68,158,238
69,166,202
70,178,164
71,176,138
72,188,112
73,192,82
74,200,60
75,208,44
76,214,26
77,214,26
78,214,26
79,214,26
80,214,26
81,214,26
82,216,30
83,216,46
84,182,132
85,180,156
86,172,204
87,166,256
88,168,304
89,166,406
90,166,426
91,166,426
92,166,426
93,166,426
94,166,426
95,166,426
96,166,426
97,166,426
98,166,426
99,166,448
100,164,418
101,164,384
102,160,348
103,162,310
104,162,274
105,160,238
106,164,204
107,162,182
108,166,142
109,164,126
110,164,116
111,166,108
112,166,96
113,168,94
114,168,96
115,166,96
116,162,116
117,162,150
118,154,170
119,146,236
120,152,288
121,156,322
122,148,360
123,154,404
124,158,434
125,166,458
126,166,458
127,176,460
128,170,452
129,174,430
130,184,392
131,184,360
132,188,326
133,192,296
134,192,264
135,198,230
136,202,200
137,210,152
138,214,134
139,218,112
140,220,100
141,224,84
142,230,78
143,226,74
144,224,86
145,218,106
146,216,126
147,204,178
148,202,196
149,196,242
150,192,292
151,194,392
152,198,440
153,198,440
154,198,440
155,198,440
156,198,440
157,198,440
158,200,472
159,192,442
160,190,416
161,184,366
162,190,312
163,194,270
164,198,230
165,216,156
166,228,124
167,234,104
168,244,90
169,252,72
170,254,72
171,250,74
172,240,86
173,234,102
174,222,132
175,202,214
176,204,250
177,204,294
178,196,364
179,208,398
180,210,454
181,210,454
182,210,454
183,210,454
184,210,454
185,210,454
186,210,454
187,198,456
188,186,434
189,174,398
190,176,366
191,166,334
192,160,288
193,160,254
194,172,192
195,174,170
196,174,166
197,180,156
198,172,158
199,178,156
200,170,160
201,170,160
202,172,158
203,174,154
204,176,148
205,176,140
206,178,132
207,186,118
208,186,114
209,180,114
210,188,108
211,194,112
212,196,122
213,196,136
214,194,158
215,188,176
216,184,216
217,182,230
218,184,242
219,186,246
220,184,256
221,190,264
222,188,278
223,188,288
224,188,292
225,180,294
226,186,292
227,186,294
228,188,288
229,194,282
230,196,280
231,198,274
232,204,268
233,206,266
234,226,254
235,236,246
236,286,234
237,326,226
238,346,222
239,390,226
