0.00155521,-0.678689,0.382199
0.00311042,-0.67541,0.382199
0.00466563,-0.67541,0.382199
0.00622084,-0.67541,0.382199
0.00777605,-0.672131,0.382199
0.00933126,-0.672131,0.382199
0.0108865,-0.672131,0.384817
0.0124417,-0.672131,0.384817
0.0139969,-0.668852,0.384817
0.0155521,-0.668852,0.384817
0.0171073,-0.668852,0.384817
0.0186625,-0.665574,0.384817
0.0202177,-0.665574,0.384817
0.0217729,-0.665574,0.387435
0.0233281,-0.665574,0.387435
0.0248834,-0.665574,0.387435
0.0264386,-0.665574,0.387435
0.0279938,-0.665574,0.387435
0.029549,-0.665574,0.387435
0.0311042,-0.665574,0.387435
0.0326594,-0.665574,0.384817
0.0342146,-0.665574,0.384817
0.0357698,-0.665574,0.382199
0.037325,-0.665574,0.382199
0.0388802,-0.665574,0.379581
0.0404355,-0.662295,0.376963
0.0419907,-0.662295,0.376963
0.0435459,-0.659016,0.371728
0.0451011,-0.659016,0.36911
0.0466563,-0.655738,0.36911
0.0482115,-0.655738,0.363874
0.0497667,-0.64918,0.363874
0.0513219,-0.64918,0.358639
0.0528771,-0.642623,0.356021
0.0544323,-0.639344,0.353403
0.0559876,-0.632787,0.348168
0.0575428,-0.629508,0.34555
0.059098,-0.62623,0.340314
0.0606532,-0.619672,0.335079
0.0622084,-0.609836,0.332461
0.0637636,-0.603279,0.324607
0.0653188,-0.596721,0.32199
0.066874,-0.590164,0.316754
0.0684292,-0.580328,0.311518
0.0699845,-0.577049,0.306283
0.0715397,-0.570492,0.306283
0.0730949,-0.563934,0.301047
0.0746501,-0.557377,0.301047
0.0762053,-0.55082,0.298429
0.0777605,-0.544262,0.295812
0.0793157,-0.540984,0.293194
0.0808709,-0.534426,0.293194
0.0824261,-0.527869,0.290576
0.0839813,-0.521311,0.290576
0.0855365,-0.514754,0.290576
0.0870918,-0.504918,0.290576
0.088647,-0.498361,0.293194
0.0902022,-0.491803,0.293194
0.0917574,-0.485246,0.293194
0.0933126,-0.478689,0.295812
0.0948678,-0.468852,0.298429
0.096423,-0.465574,0.301047
0.0979782,-0.459016,0.301047
0.0995334,-0.452459,0.306283
0.101089,-0.445902,0.311518
0.102644,-0.439344,0.314136
0.104199,-0.436066,0.314136
0.105754,-0.429508,0.32199
0.107309,-0.422951,0.327225
0.108865,-0.416393,0.332461
0.11042,-0.413115,0.337696
0.111975,-0.406557,0.340314
0.11353,-0.4,0.348168
0.115086,-0.396721,0.353403
0.116641,-0.393443,0.358639
0.118196,-0.386885,0.366492
0.119751,-0.383607,0.376963
0.121306,-0.380328,0.387435
0.122862,-0.373771,0.397906
0.124417,-0.373771,0.408377
0.125972,-0.373771,0.418848
0.127527,-0.370492,0.434555
0.129082,-0.370492,0.445026
0.130638,-0.367213,0.455497
0.132193,-0.363934,0.468586
0.133748,-0.363934,0.481675
0.135303,-0.360656,0.492147
0.136858,-0.357377,0.507853
0.138414,-0.357377,0.520942
0.139969,-0.354098,0.531414
0.141524,-0.354098,0.544503
0.143079,-0.35082,0.554974
0.144635,-0.354098,0.568063
0.14619,-0.354098,0.575916
0.147745,-0.354098,0.589005
0.1493,-0.354098,0.599476
0.150855,-0.354098,0.609948
0.152411,-0.354098,0.617801
0.153966,-0.360656,0.625654
0.155521,-0.360656,0.636126
0.157076,-0.360656,0.643979
0.158631,-0.360656,0.65445
0.160187,-0.363934,0.664921
0.161742,-0.363934,0.672775
0.163297,-0.363934,0.683246
0.164852,-0.363934,0.693717
0.166407,-0.363934,0.701571
0.167963,-0.363934,0.709424
0.169518,-0.360656,0.717277
0.171073,-0.363934,0.725131
0.172628,-0.360656,0.730366
0.174184,-0.363934,0.73822
0.175739,-0.363934,0.746073
0.177294,-0.363934,0.753927
0.178849,-0.363934,0.76178
0.180404,-0.363934,0.769634
0.18196,-0.363934,0.777487
0.183515,-0.360656,0.78534
0.18507,-0.360656,0.795812
0.186625,-0.360656,0.803665
0.18818,-0.360656,0.811518
0.189736,-0.360656,0.819372
0.191291,-0.360656,0.827225
0.192846,-0.360656,0.832461
0.194401,-0.357377,0.840314
0.195956,-0.357377,0.848168
0.197512,-0.354098,0.853403
0.199067,-0.354098,0.861257
0.200622,-0.354098,0.866492
0.202177,-0.35082,0.871728
0.203733,-0.35082,0.876963
0.205288,-0.35082,0.882199
0.206843,-0.347541,0.887435
0.208398,-0.347541,0.89267
0.209953,-0.347541,0.897906
0.211509,-0.344262,0.903141
0.213064,-0.344262,0.910995
0.214619,-0.344262,0.913613
0.216174,-0.340984,0.918848
0.217729,-0.340984,0.926702
0.219285,-0.340984,0.931937
0.22084,-0.337705,0.939791
0.222395,-0.337705,0.945026
0.22395,-0.334426,0.950262
0.225505,-0.334426,0.958115
0.227061,-0.334426,0.965969
0.228616,-0.331148,0.971204
0.230171,-0.331148,0.97644
0.231726,-0.331148,0.984293
0.233281,-0.327869,0.989529
0.234837,-0.327869,0.994764
0.236392,-0.32459,1.00262
0.237947,-0.32459,1.00785
0.239502,-0.32459,1.01309
0.241058,-0.32459,1.01832
0.242613,-0.321311,1.02618
0.244168,-0.32459,1.03141
0.245723,-0.32459,1.03403
0.247278,-0.32459,1.03927
0.248834,-0.32459,1.0445
0.250389,-0.32459,1.04974
0.251944,-0.32459,1.05236
0.253499,-0.32459,1.05497
0.255054,-0.327869,1.05759
0.25661,-0.327869,1.06283
0.258165,-0.327869,1.06545
0.25972,-0.327869,1.06806
0.261275,-0.327869,1.06806
0.26283,-0.327869,1.07068
0.264386,-0.331148,1.06806
0.265941,-0.331148,1.07068
0.267496,-0.331148,1.07068
0.269051,-0.331148,1.07068
0.270607,-0.331148,1.06806
0.272162,-0.331148,1.06806
0.273717,-0.331148,1.06806
0.275272,-0.334426,1.06545
0.276827,-0.334426,1.06021
0.278383,-0.334426,1.05759
0.279938,-0.334426,1.05236
0.281493,-0.334426,1.04712
0.283048,-0.334426,1.04188
0.284603,-0.337705,1.03665
0.286159,-0.340984,1.03141
0.287714,-0.340984,1.02356
0.289269,-0.344262,1.01832
0.290824,-0.347541,1.01047
0.292379,-0.347541,1.00262
0.293935,-0.35082,0.997382
0.29549,-0.35082,0.989529
0.297045,-0.357377,0.984293
0.2986,-0.357377,0.979058
0.300156,-0.357377,0.971204
0.301711,-0.360656,0.963351
0.303266,-0.360656,0.955497
0.304821,-0.363934,0.947644
0.306376,-0.363934,0.939791
0.307932,-0.367213,0.929319
0.309487,-0.367213,0.921466
0.311042,-0.367213,0.910995
0.312597,-0.370492,0.897906
0.314152,-0.370492,0.890052
0.315708,-0.373771,0.879581
0.317263,-0.377049,0.863874
0.318818,-0.377049,0.853403
0.320373,-0.380328,0.840314
0.321928,-0.380328,0.829843
0.323484,-0.380328,0.819372
0.325039,-0.380328,0.808901
0.326594,-0.383607,0.798429
0.328149,-0.380328,0.787958
0.329705,-0.380328,0.777487
0.33126,-0.383607,0.767016
0.332815,-0.383607,0.753927
0.33437,-0.383607,0.746073
0.335925,-0.383607,0.735602
0.337481,-0.383607,0.727749
0.339036,-0.383607,0.719895
0.340591,-0.386885,0.712042
0.342146,-0.386885,0.704188
0.343701,-0.390164,0.696335
0.345257,-0.390164,0.691099
0.346812,-0.386885,0.685864
0.348367,-0.390164,0.67801
0.349922,-0.393443,0.667539
0.351477,-0.393443,0.659686
0.353033,-0.393443,0.646597
0.354588,-0.396721,0.638743
0.356143,-0.4,0.625654
0.357698,-0.4,0.612565
0.359253,-0.403279,0.599476
0.360809,-0.406557,0.58377
0.362364,-0.409836,0.568063
0.363919,-0.413115,0.554974
0.365474,-0.416393,0.539267
0.36703,-0.419672,0.518325
0.368585,-0.422951,0.502618
0.37014,-0.42623,0.484293
0.371695,-0.429508,0.468586
0.37325,-0.432787,0.45288
0.374806,-0.432787,0.439791
0.376361,-0.439344,0.429319
0.377916,-0.439344,0.418848
0.379471,-0.442623,0.405759
0.381026,-0.445902,0.397906
0.382582,-0.445902,0.387435
0.384137,-0.445902,0.379581
0.385692,-0.44918,0.371728
0.387247,-0.44918,0.366492
0.388802,-0.44918,0.361257
0.390358,-0.44918,0.356021
0.391913,-0.44918,0.353403
0.393468,-0.44918,0.348168
0.395023,-0.44918,0.337696
0.396579,-0.445902,0.337696
0.398134,-0.44918,0.329843
0.399689,-0.44918,0.324607
0.401244,-0.452459,0.319372
0.402799,-0.44918,0.314136
0.404355,-0.452459,0.306283
0.40591,-0.452459,0.301047
0.407465,-0.452459,0.293194
0.40902,-0.452459,0.28534
0.410575,-0.455738,0.280105
0.412131,-0.455738,0.277487
0.413686,-0.455738,0.267016
0.415241,-0.459016,0.264398
0.416796,-0.459016,0.256545
0.418351,-0.459016,0.251309
0.419907,-0.462295,0.248691
0.421462,-0.465574,0.243455
0.423017,-0.465574,0.23822
0.424572,-0.468852,0.232984
0.426128,-0.468852,0.227749
0.427683,-0.472131,0.219895
0.429238,-0.478689,0.209424
0.430793,-0.485246,0.204188
0.432348,-0.491803,0.201571
0.433904,-0.498361,0.209424
0.435459,-0.504918,0.225131
