0.048969,-0.47339,0.502
0.048969,-0.47339,0.502
0.060014,-0.45414,0.49679
0.060014,-0.45414,0.49679
0.060014,-0.45414,0.49679
0.10758,-0.38029,0.47237
0.10758,-0.38029,0.47237
0.10758,-0.38029,0.47237
0.14122,-0.31712,0.46186
0.14122,-0.31712,0.46186
0.14122,-0.31712,0.46186
0.18469,-0.24387,0.47516
0.18469,-0.24387,0.47516
0.18469,-0.24387,0.47516
0.22669,-0.19315,0.51292
0.22669,-0.19315,0.51292
0.22669,-0.19315,0.51292
0.26557,-0.16585,0.57777
0.26557,-0.16585,0.57777
0.26557,-0.16585,0.57777
0.31417,-0.15472,0.6651
0.31417,-0.15472,0.6651
0.31417,-0.15472,0.6651
0.36194,-0.15576,0.7578
0.36194,-0.15576,0.7578
0.36194,-0.15576,0.7578
0.40949,-0.15775,0.82783
0.40949,-0.15775,0.82783
0.40949,-0.15775,0.82783
0.46764,-0.16034,0.89079
0.46764,-0.16034,0.89079
0.46764,-0.16034,0.89079
0.51608,-0.15935,0.90137
0.51608,-0.15935,0.90137
0.51608,-0.15935,0.90137
0.55934,-0.15552,0.88533
0.55934,-0.15552,0.88533
0.55934,-0.15552,0.88533
0.61248,-0.14585,0.81276
0.61248,-0.14585,0.81276
0.61248,-0.14585,0.81276
0.65864,-0.13669,0.709
0.65864,-0.13669,0.709
0.65864,-0.13669,0.709
0.69716,-0.14503,0.61221
0.69716,-0.14503,0.61221
0.69716,-0.14503,0.61221
0.73428,-0.17319,0.53324
0.73428,-0.17319,0.53324
0.73428,-0.17319,0.53324
0.77085,-0.23218,0.47451
0.77085,-0.23218,0.47451
0.77085,-0.23218,0.47451
0.80753,-0.30418,0.45278
0.80753,-0.30418,0.45278
0.80753,-0.30418,0.45278
0.84675,-0.37799,0.46578
0.84675,-0.37799,0.46578
0.84675,-0.37799,0.46578
0.87925,-0.42553,0.486
0.87925,-0.42553,0.486
0.87925,-0.42553,0.486
0.93297,-0.45942,0.52203
0.93297,-0.45942,0.52203
0.93297,-0.45942,0.52203
0.94197,-0.46971,0.52707
0.94197,-0.46971,0.52707
