# X, Y, VelX, VelY |[ 18.;130.;  0.;  0.][304.;342.;126.;106.]
0.13816,0.59064,0.01587,0.16981
0.14474,0.64327,0.03175,0.18868
0.15789,0.70175,0.04762,0.15094
0.17763,0.74854,0.06349,0.15094
0.20395,0.79532,0.03175,0.07547
0.21711,0.81871,0.11111,0.18868
0.26316,0.87719,0.09524,0.11321
0.30263,0.91228,0.07937,0.09434
0.33553,0.94152,0.04762,0.03774
0.35526,0.95322,0.12698,0.09434
0.40789,0.98246,0.15873,0.05660
0.47368,1.00000,0.09524,-0.05660
0.51316,0.98246,0.06349,-0.05660
0.53947,0.96491,0.06349,-0.09434
0.56579,0.93567,0.04762,-0.11321
0.58553,0.90058,0.04762,-0.15094
0.60526,0.85380,0.01587,-0.07547
0.61184,0.83041,0.07937,-0.28302
0.64474,0.74269,0.00000,-0.11321
0.64474,0.70760,0.07937,-0.33962
0.67763,0.60234,0.04762,-0.20755
0.69737,0.53801,0.04762,-0.20755
0.71711,0.47368,0.03175,-0.20755
0.73026,0.40936,0.06349,-0.24528
0.75658,0.33333,0.04762,-0.16981
0.77632,0.28070,0.03175,-0.13208
0.78947,0.23977,0.03175,-0.16981
0.80263,0.18713,0.01587,-0.05660
0.80921,0.16959,0.00000,-0.07547
0.80921,0.14620,0.03175,-0.05660
0.82237,0.12865,0.01587,-0.03774
0.82895,0.11696,0.00000,0.00000
0.82895,0.11696,0.00000,-0.01887
0.82895,0.11111,0.01587,0.01887
0.83553,0.11696,-0.01587,-0.01887
0.82895,0.11111,-0.01587,0.01887
0.82237,0.11696,0.00000,0.00000
0.82237,0.11696,0.00000,0.03774
0.82237,0.12865,0.00000,0.03774
0.82237,0.14035,-0.03175,0.05660
0.80921,0.15789,0.00000,0.03774
0.80921,0.16959,-0.01587,0.05660
0.80263,0.18713,-0.01587,0.05660
0.79605,0.20468,0.01587,0.05660
0.80263,0.22222,-0.01587,0.09434
0.79605,0.25146,-0.03175,0.07547
0.78289,0.27485,0.00000,0.07547
0.78289,0.29825,-0.03175,0.09434
0.76974,0.32749,0.00000,0.15094
0.76974,0.37427,-0.01587,0.11321
0.76316,0.40936,-0.01587,0.07547
0.75658,0.43275,-0.01587,0.18868
0.75000,0.49123,0.00000,0.05660
0.75000,0.50877,-0.01587,0.09434
0.74342,0.53801,0.00000,0.13208
0.74342,0.57895,-0.01587,0.11321
0.73684,0.61404,-0.01587,0.16981
0.73026,0.66667,-0.01587,0.05660
0.72368,0.68421,0.00000,0.11321
0.72368,0.71930,-0.01587,0.11321
0.71711,0.75439,0.01587,0.09434
0.72368,0.78363,-0.01587,0.07547
0.71711,0.80702,0.00000,0.05660
0.71711,0.82456,0.00000,0.03774
0.71711,0.83626,0.00000,0.01887
0.71711,0.84211,0.00000,0.00000
0.71711,0.84211,0.00000,0.00000
0.71711,0.84211,0.00000,-0.01887
0.71711,0.83626,-0.01587,-0.01887
0.71053,0.83041,0.01587,0.00000
0.71711,0.83041,0.00000,0.00000
0.71711,0.83041,0.00000,-0.01887
0.71711,0.82456,0.00000,0.00000
0.71711,0.82456,0.01587,0.00000
0.72368,0.82456,0.00000,0.01887
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,-0.01887
0.72368,0.82456,0.00000,0.00000
0.72368,0.82456,0.00000,0.01887
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,0.00000
0.72368,0.83041,0.00000,-0.01887
0.72368,0.82456,0.00000,0.00000
0.72368,0.82456,0.00000,0.00000
0.72368,0.82456,-1.00000,-0.62264
0.30921,0.63158,0.01587,0.01887
0.31579,0.63743,-0.01587,0.00000
0.30921,0.63743,0.01587,0.05660
0.31579,0.65497,0.01587,0.01887
0.32237,0.66082,0.00000,0.03774
0.32237,0.67251,0.01587,0.03774
0.32895,0.68421,0.01587,0.01887
0.33553,0.69006,0.03175,0.05660
0.34868,0.70760,0.03175,0.00000
0.36184,0.70760,0.01587,0.03774
0.36842,0.71930,0.03175,0.03774
0.38158,0.73099,0.04762,-0.01887
0.40132,0.72515,0.03175,0.03774
0.41447,0.73684,0.04762,0.00000
0.43421,0.73684,0.04762,0.01887
0.45395,0.74269,0.04762,-0.01887
0.47368,0.73684,0.04762,0.00000
0.49342,0.73684,0.04762,0.00000
0.51316,0.73684,0.06349,-0.01887
0.53947,0.73099,0.03175,-0.05660
0.55263,0.71345,0.04762,-0.03774
0.57237,0.70175,0.03175,-0.07547
0.58553,0.67836,0.04762,-0.07547
0.60526,0.65497,0.04762,-0.07547
0.62500,0.63158,0.03175,-0.07547
0.63816,0.60819,0.01587,-0.05660
0.64474,0.59064,0.03175,-0.11321
0.65789,0.55556,0.00000,-0.09434
0.65789,0.52632,0.03175,-0.09434
0.67105,0.49708,0.01587,-0.13208
0.67763,0.45614,0.03175,-0.05660
0.69079,0.43860,-0.01587,-0.11321
0.68421,0.40351,0.03175,-0.07547
0.69737,0.38012,0.03175,-0.16981
0.71053,0.32749,-0.01587,-0.09434
0.70395,0.29825,0.03175,-0.05660
0.71711,0.28070,0.00000,-0.07547
0.71711,0.25731,0.00000,-0.05660
0.71711,0.23977,0.01587,-0.05660
0.72368,0.22222,0.01587,-0.03774
0.73026,0.21053,0.00000,-0.03774
0.73026,0.19883,0.01587,0.00000
0.73684,0.19883,0.00000,-0.01887
0.73684,0.19298,0.00000,0.00000
0.73684,0.19298,0.00000,0.03774
0.73684,0.20468,-0.01587,0.03774
0.73026,0.21637,0.01587,0.03774
0.73684,0.22807,-0.01587,0.07547
0.73026,0.25146,0.01587,0.07547
0.73684,0.27485,-0.01587,0.11321
0.73026,0.30994,0.00000,0.07547
0.73026,0.33333,-0.01587,0.15094
0.72368,0.38012,-0.01587,0.18868
0.71711,0.43860,0.00000,0.13208
0.71711,0.47953,0.00000,0.35849
0.71711,0.59064,0.01587,0.13208
0.72368,0.63158,0.00000,0.15094
0.72368,0.67836,0.01587,0.11321
0.73026,0.71345,0.00000,0.09434
0.73026,0.74269,0.00000,0.09434
0.73026,0.77193,0.01587,0.07547
0.73684,0.79532,0.01587,0.05660
0.74342,0.81287,0.00000,0.05660
0.74342,0.83041,0.01587,0.01887
0.75000,0.83626,0.00000,-0.01887
0.75000,0.83041,0.00000,-0.01887
0.75000,0.82456,0.01587,-0.05660
0.75658,0.80702,0.00000,-0.07547
0.75658,0.78363,0.01587,-0.05660
0.76316,0.76608,0.03175,-0.09434
0.77632,0.73684,0.00000,-0.11321
0.77632,0.70175,0.03175,-0.07547
0.78947,0.67836,0.03175,-0.13208
0.80263,0.63743,0.03175,-0.09434
0.81579,0.60819,0.03175,-0.13208
0.82895,0.56725,0.00000,-0.09434
0.82895,0.53801,0.01587,-0.09434
0.83553,0.50877,-0.03175,-0.07547
0.82237,0.48538,-0.01587,-0.03774
0.81579,0.47368,0.00000,-0.03774
0.81579,0.46199,-0.01587,-0.01887
0.80921,0.45614,-0.03175,0.00000
0.79605,0.45614,-0.03175,0.03774
0.78289,0.46784,-0.04762,0.01887
0.76316,0.47368,-0.03175,0.07547
0.75000,0.49708,-0.01587,0.09434
0.74342,0.52632,-0.03175,0.09434
0.73026,0.55556,-0.03175,0.05660
0.71711,0.57310,-0.06349,0.13208
0.69079,0.61404,-0.01587,0.07547
0.68421,0.63743,-0.04762,0.09434
0.66447,0.66667,-0.03175,0.05660
0.65132,0.68421,-0.03175,0.07547
0.63816,0.70760,-0.03175,0.09434
0.62500,0.73684,-0.06349,0.07547
0.59868,0.76023,-0.01587,0.03774
0.59211,0.77193,-0.06349,0.07547
0.56579,0.79532,-0.04762,0.01887
0.54605,0.80117,-0.06349,0.05660
0.51974,0.81871,-0.06349,0.03774
0.49342,0.83041,-0.09524,0.00000
0.45395,0.83041,-0.06349,0.01887
0.42763,0.83626,-0.17460,-0.03774
0.35526,0.82456,-0.09524,-0.09434
0.31579,0.79532,-0.06349,-0.05660
0.28947,0.77778,-0.11111,-0.11321
0.24342,0.74269,-0.04762,-0.07547
0.22368,0.71930,-0.04762,-0.09434
0.20395,0.69006,-0.03175,-0.07547
0.19079,0.66667,-0.03175,-0.13208
0.17763,0.62573,-0.03175,-0.07547
0.16447,0.60234,-0.01587,-0.09434
0.15789,0.57310,-0.03175,-0.07547
0.14474,0.54971,0.01587,-0.05660
0.15132,0.53216,-0.01587,-0.05660
0.14474,0.51462,0.01587,-0.01887
0.15132,0.50877,-0.01587,-0.03774
0.14474,0.49708,0.00000,-0.01887
0.14474,0.49123,0.01587,0.01887
0.15132,0.49708,0.00000,0.00000
0.15132,0.49708,0.00000,0.01887
0.15132,0.50292,0.00000,0.03774
0.15132,0.51462,0.01587,0.05660
0.15789,0.53216,-0.01587,0.03774
0.15132,0.54386,0.01587,0.05660
0.15789,0.56140,0.01587,0.05660
0.16447,0.57895,0.01587,0.09434
0.17105,0.60819,0.03175,0.03774
0.18421,0.61988,0.03175,0.05660
0.19737,0.63743,0.03175,0.07547
0.21053,0.66082,0.04762,0.05660
0.23026,0.67836,0.03175,0.07547
0.24342,0.70175,0.07937,0.03774
0.27632,0.71345,0.06349,0.03774
0.30263,0.72515,0.06349,0.05660
0.32895,0.74269,0.06349,0.03774
0.35526,0.75439,0.07937,0.03774
0.38816,0.76608,0.11111,0.01887
0.43421,0.77193,0.06349,0.01887
0.46053,0.77778,0.07937,-0.01887
0.49342,0.77193,0.09524,0.00000
0.53289,0.77193,0.06349,-0.03774
0.55921,0.76023,0.06349,-0.05660
0.58553,0.74269,0.06349,-0.03774
0.61184,0.73099,0.04762,-0.11321
0.63158,0.69591,0.01587,-0.05660
0.63816,0.67836,0.06349,-0.13208
0.66447,0.63743,0.03175,-0.13208
0.67763,0.59649,0.00000,-0.07547
0.67763,0.57310,0.03175,-0.13208
0.69079,0.53216,0.06349,-0.41509
0.71711,0.40351,0.01587,-0.13208
0.72368,0.36257,0.03175,-0.26415
0.73684,0.28070,0.04762,-0.07547
0.75658,0.25731,0.00000,-0.11321
0.75658,0.22222,0.00000,-0.07547
0.75658,0.19883,0.01587,-0.05660
0.76316,0.18129,0.01587,-0.03774
0.76974,0.16959,0.00000,-0.01887
0.76974,0.16374,-0.01587,0.00000
0.76316,0.16374,-0.01587,0.01887
0.75658,0.16959,0.01587,0.01887
0.76316,0.17544,0.00000,0.05660
0.76316,0.19298,0.00000,0.07547
0.76316,0.21637,-0.03175,0.24528
0.75000,0.29240,-0.01587,0.24528
0.74342,0.36842,-0.01587,0.15094
0.73684,0.41520,0.01587,0.07547
0.74342,0.43860,-0.01587,0.20755
0.73684,0.50292,0.03175,0.39623
0.75000,0.62573,0.01587,0.13208
0.75658,0.66667,0.00000,0.11321
0.75658,0.70175,0.01587,0.11321
0.76316,0.73684,0.03175,0.11321
0.77632,0.77193,0.00000,0.13208
0.77632,0.81287,0.03175,0.07547
0.78947,0.83626,0.00000,0.05660
0.78947,0.85380,0.00000,0.05660
0.78947,0.87135,0.00000,0.01887
0.78947,0.87719,0.01587,-0.03774
0.79605,0.86550,0.03175,-0.05660
0.80921,0.84795,0.00000,-0.05660
0.80921,0.83041,0.01587,-0.15094
0.81579,0.78363,0.07937,-0.49057
0.84868,0.63158,0.01587,-0.28302
0.85526,0.54386,0.06349,-0.26415
0.88158,0.46199,0.01587,-0.11321
0.88816,0.42690,0.01587,-0.15094
0.89474,0.38012,0.00000,-0.03774
0.89474,0.36842,0.00000,-0.05660
0.89474,0.35088,-0.03175,-0.01887
0.88158,0.34503,-0.01587,0.00000
0.87500,0.34503,-0.04762,0.01887
0.85526,0.35088,-0.01587,0.05660
0.84868,0.36842,-0.06349,0.09434
0.82237,0.39766,-0.09524,0.32075
0.78289,0.49708,-0.15873,0.33962
0.71711,0.60234,-0.04762,0.09434
0.69737,0.63158,-0.04762,0.09434
0.67763,0.66082,-0.06349,0.13208
0.65132,0.70175,-0.04762,0.05660
0.63158,0.71930,-0.06349,0.07547
0.60526,0.74269,-0.11111,0.07547
0.55921,0.76608,-0.04762,0.03774
0.53947,0.77778,-0.14286,0.07547
0.48026,0.80117,-0.14286,0.01887
0.42105,0.80702,-0.07937,0.00000
0.38816,0.80702,-0.14286,-0.07547
0.32895,0.78363,-0.17460,-0.05660
0.25658,0.76608,-0.07937,-0.07547
0.22368,0.74269,-0.04762,-0.07547
0.20395,0.71930,-0.06349,-0.07547
0.17763,0.69591,-0.04762,-0.09434
0.15789,0.66667,-0.03175,-0.09434
0.14474,0.63743,0.00000,-0.11321
0.14474,0.60234,-0.03175,-0.07547
0.13158,0.57895,0.01587,-0.11321
0.13816,0.54386,-0.03175,-0.05660
0.12500,0.52632,0.01587,-0.09434
0.13158,0.49708,0.00000,-0.05660
0.13158,0.47953,0.01587,-0.05660
0.13816,0.46199,0.00000,-0.03774
0.13816,0.45029,0.01587,-0.01887
0.14474,0.44444,0.01587,0.01887
0.15132,0.45029,0.00000,0.00000
0.15132,0.45029,0.01587,0.03774
0.15789,0.46199,0.01587,0.05660
0.16447,0.47953,0.00000,0.05660
0.16447,0.49708,0.03175,0.03774
0.17763,0.50877,0.03175,0.07547
0.19079,0.53216,0.03175,0.05660
0.20395,0.54971,0.04762,0.05660
0.22368,0.56725,0.03175,0.05660
0.23684,0.58480,0.09524,0.09434
0.27632,0.61404,0.04762,0.03774
0.29605,0.62573,0.07937,0.07547
0.32895,0.64912,0.09524,0.05660
0.36842,0.66667,0.06349,0.05660
0.39474,0.68421,0.06349,0.03774
0.42105,0.69591,0.09524,0.07547
0.46053,0.71930,0.14286,0.05660
0.51974,0.73684,0.20635,0.01887
0.60526,0.74269,0.12698,0.05660
0.65789,0.76023,0.06349,-0.03774
0.68421,0.74854,0.09524,0.00000
0.72368,0.74854,0.07937,-0.03774
0.75658,0.73684,0.06349,-0.03774
0.78289,0.72515,0.04762,-0.11321
0.80263,0.69006,0.03175,-0.11321
0.81579,0.65497,0.00000,-0.13208
0.81579,0.61404,0.00000,-0.05660
0.81579,0.59649,0.01587,-0.45283
0.82237,0.45614,-0.01587,-0.09434
0.81579,0.42690,0.03175,-0.16981
0.82895,0.37427,0.03175,-0.20755
0.84211,0.30994,0.00000,-0.20755
0.84211,0.24561,0.01587,-0.13208
0.84868,0.20468,0.01587,-0.07547
0.85526,0.18129,-0.01587,-0.05660
0.84868,0.16374,0.03175,-0.01887
0.86184,0.15789,0.00000,-0.07547
0.86184,0.13450,0.00000,-0.01887
0.86184,0.12865,0.00000,-0.01887
0.86184,0.12281,0.00000,-0.01887
0.86184,0.11696,0.00000,0.01887
0.86184,0.12281,0.00000,0.01887
0.86184,0.12865,0.00000,0.03774
0.86184,0.14035,0.00000,0.03774
0.86184,0.15205,-0.01587,0.18868
0.85526,0.21053,-0.01587,0.09434
0.84868,0.23977,-0.03175,0.07547
0.83553,0.26316,0.00000,0.88679
0.83553,0.53801,0.00000,0.20755
0.83553,0.60234,0.00000,0.26415
0.83553,0.68421,0.00000,0.09434
0.83553,0.71345,0.00000,0.05660
0.83553,0.73099,-0.01587,0.09434
0.82895,0.76023,0.00000,0.07547
0.82895,0.78363,0.00000,0.03774
0.82895,0.79532,0.01587,0.03774
0.83553,0.80702,-0.01587,0.01887
0.82895,0.81287,0.00000,0.00000
0.82895,0.81287,0.01587,-0.01887
0.83553,0.80702,0.00000,-0.05660
0.83553,0.78947,0.01587,-0.07547
0.84211,0.76608,0.01587,-0.07547
0.84868,0.74269,0.01587,-0.11321
0.85526,0.70760,0.01587,-0.13208
0.86184,0.66667,0.01587,-0.11321
0.86842,0.63158,0.03175,-0.11321
0.88158,0.59649,0.00000,-0.09434
0.88158,0.56725,0.00000,-0.11321
0.88158,0.53216,0.04762,-0.09434
0.90132,0.50292,0.01587,-0.13208
0.90789,0.46199,-0.01587,-0.09434
0.90132,0.43275,0.01587,-0.07547
0.90789,0.40936,0.00000,-0.07547
0.90789,0.38596,0.00000,-0.03774
0.90789,0.37427,-0.03175,-0.03774
0.89474,0.36257,0.00000,-0.03774
0.89474,0.35088,-0.03175,0.01887
0.88158,0.35673,-0.04762,0.01887
0.86184,0.36257,-0.03175,0.05660
0.84868,0.38012,0.00000,0.07547
0.84868,0.40351,-0.06349,0.13208
0.82237,0.44444,-0.06349,0.07547
0.79605,0.46784,-0.09524,0.22642
0.75658,0.53801,-0.04762,0.15094
0.73684,0.58480,-0.17460,0.30189
0.66447,0.67836,-0.09524,0.15094
0.62500,0.72515,-0.09524,0.16981
0.58553,0.77778,-0.06349,0.07547
0.55921,0.80117,-0.04762,0.05660
0.53947,0.81871,-0.12698,0.05660
0.48684,0.83626,-0.04762,0.05660
0.46711,0.85380,-0.11111,0.01887
0.42105,0.85965,-0.07937,0.01887
0.38816,0.86550,-0.09524,-0.01887
0.34868,0.85965,-0.07937,-0.03774
0.31579,0.84795,-0.12698,-0.05660
0.26316,0.83041,-0.14286,-0.13208
0.20395,0.78947,-0.06349,-0.09434
0.17763,0.76023,-0.03175,-0.11321
0.16447,0.72515,-0.07937,-0.33962
0.13158,0.61988,-0.01587,-0.11321
0.12500,0.58480,0.00000,-0.11321
0.12500,0.54971,0.00000,-0.13208
0.12500,0.50877,-0.01587,-0.05660
0.11842,0.49123,0.03175,-0.05660
0.13158,0.47368,0.00000,-0.09434
0.13158,0.44444,0.01587,-0.03774
0.13816,0.43275,0.00000,-0.01887
0.13816,0.42690,0.01587,-0.01887
0.14474,0.42105,0.00000,0.00000
0.14474,0.42105,-0.01587,0.01887
0.13816,0.42690,0.00000,0.05660
0.13816,0.44444,0.00000,0.03774
0.13816,0.45614,0.03175,0.07547
0.15132,0.47953,-0.01587,0.07547
0.14474,0.50292,0.01587,0.09434
0.15132,0.53216,0.03175,0.05660
0.16447,0.54971,0.00000,0.09434
0.16447,0.57895,0.04762,0.05660
0.18421,0.59649,0.03175,0.07547
0.19737,0.61988,0.06349,0.05660
0.22368,0.63743,0.06349,0.05660
0.25000,0.65497,0.03175,0.05660
0.26316,0.67251,0.09524,0.03774
0.30263,0.68421,0.07937,0.07547
0.33553,0.70760,0.17460,0.07547
0.40789,0.73099,0.09524,0.05660
0.44737,0.74854,0.14286,0.03774
0.50658,0.76023,0.06349,0.01887
0.53289,0.76608,0.11111,0.01887
0.57895,0.77193,0.34921,-0.01887
0.72368,0.76608,0.03175,0.00000
0.73684,0.76608,0.09524,-0.05660
0.77632,0.74854,0.06349,-0.05660
0.80263,0.73099,0.03175,-0.13208
0.81579,0.69006,0.03175,-0.05660
0.82895,0.67251,0.06349,-0.32075
0.85526,0.57310,0.00000,-0.09434
0.85526,0.54386,0.01587,-0.90566
0.86184,0.26316,0.03175,-0.16981
0.87500,0.21053,-0.01587,-0.11321
0.86842,0.17544,0.01587,-0.05660
0.87500,0.15789,0.01587,-0.05660
0.88158,0.14035,-0.03175,-0.05660
0.86842,0.12281,0.01587,-0.03774
0.87500,0.11111,0.01587,0.00000
0.88158,0.11111,-0.01587,0.01887
0.87500,0.11696,-0.01587,0.01887
0.86842,0.12281,0.01587,0.03774
0.87500,0.13450,0.00000,0.07547
0.87500,0.15789,-0.03175,0.09434
0.86184,0.18713,-0.04762,0.86792
0.84211,0.45614,0.03175,0.49057
0.85526,0.60819,-0.01587,0.18868
0.84868,0.66667,0.03175,0.05660
0.86184,0.68421,0.01587,0.13208
0.86842,0.72515,0.00000,0.09434
0.86842,0.75439,0.00000,0.09434
0.86842,0.78363,0.03175,0.07547
0.88158,0.80702,-0.03175,0.05660
0.86842,0.82456,0.01587,0.03774
0.87500,0.83626,0.01587,0.01887
0.88158,0.84211,0.00000,0.00000
0.88158,0.84211,0.01587,-0.01887
0.88816,0.83626,0.01587,-0.05660
0.89474,0.81871,0.03175,-0.09434
0.90789,0.78947,0.01587,-0.09434
0.91447,0.76023,0.01587,-0.09434
0.92105,0.73099,0.03175,-0.11321
0.93421,0.69591,0.01587,-0.13208
0.94079,0.65497,0.04762,-0.35849
0.96053,0.54386,0.01587,-0.15094
0.96711,0.49708,0.00000,-0.09434
0.96711,0.46784,-0.01587,-0.09434
0.96053,0.43860,0.03175,-0.05660
0.97368,0.42105,-0.03175,-0.05660
0.96053,0.40351,0.00000,-0.03774
0.96053,0.39181,-0.01587,0.00000
0.95395,0.39181,-0.03175,0.03774
0.94079,0.40351,-0.03175,0.05660
0.92763,0.42105,-0.28571,0.69811
0.80921,0.63743,-0.17460,0.26415
0.73684,0.71930,-0.06349,0.09434
0.71053,0.74854,-0.11111,0.09434
0.66447,0.77778,-0.09524,0.07547
0.62500,0.80117,-0.09524,0.03774
0.58553,0.81287,-0.23810,0.07547
0.48684,0.83626,-0.04762,-0.03774
0.46711,0.82456,-0.12698,0.00000
0.41447,0.82456,-0.09524,-0.05660
0.37500,0.80702,-0.12698,-0.07547
0.32237,0.78363,-0.07937,-0.01887
0.28947,0.77778,-0.07937,-0.07547
0.25658,0.75439,-0.07937,-0.07547
0.22368,0.73099,-0.06349,-0.07547
0.19737,0.70760,-0.04762,-0.07547
0.17763,0.68421,-0.06349,-0.07547
0.15132,0.66082,-0.01587,-0.09434
0.14474,0.63158,-0.01587,-0.09434
0.13816,0.60234,-0.01587,-0.05660
0.13158,0.58480,-0.03175,-0.11321
0.11842,0.54971,0.01587,-0.05660
0.12500,0.53216,0.00000,-0.07547
0.12500,0.50877,0.01587,-0.03774
0.13158,0.49708,0.00000,-0.01887
0.13158,0.49123,0.01587,-0.01887
0.13816,0.48538,0.01587,0.03774
0.14474,0.49708,0.00000,0.01887
0.14474,0.50292,0.01587,0.05660
0.15132,0.52047,0.01587,0.05660
0.15789,0.53801,0.03175,0.03774
0.17105,0.54971,0.03175,0.05660
0.18421,0.56725,0.03175,0.05660
0.19737,0.58480,0.06349,0.05660
0.22368,0.60234,0.04762,0.05660
0.24342,0.61988,0.07937,0.03774
0.27632,0.63158,0.07937,0.05660
0.30921,0.64912,0.31746,0.18868
0.44079,0.70760,0.06349,0.05660
0.46711,0.72515,0.30159,0.07547
0.59211,0.74854,0.06349,0.01887
0.61842,0.75439,0.15873,0.01887
0.68421,0.76023,0.07937,0.00000
0.71711,0.76023,0.11111,-0.01887
0.76316,0.75439,0.07937,-0.05660
0.79605,0.73684,0.06349,-0.03774
0.82237,0.72515,0.04762,-0.05660
0.84211,0.70760,0.04762,-0.13208
0.86184,0.66667,0.03175,-0.07547
0.87500,0.64327,0.04762,-0.16981
0.89474,0.59064,0.01587,-0.15094
0.90132,0.54386,0.00000,-0.50943
0.90132,0.38596,0.03175,-0.26415
0.91447,0.30409,0.00000,-0.13208
0.91447,0.26316,0.01587,-0.11321
0.92105,0.22807,-0.01587,-0.07547
0.91447,0.20468,-0.01587,-0.09434
0.90789,0.17544,0.01587,-0.05660
0.91447,0.15789,-0.01587,-0.05660
0.90789,0.14035,0.01587,-0.03774
0.91447,0.12865,0.00000,-0.03774
0.91447,0.11696,0.00000,-0.01887
0.91447,0.11111,-0.01587,0.00000
0.90789,0.11111,0.00000,0.01887
0.90789,0.11696,0.00000,0.03774
0.90789,0.12865,-0.03175,0.05660
0.89474,0.14620,-0.01587,0.26415
0.88816,0.22807,-0.01587,1.00000
0.88158,0.53801,0.00000,0.64151
0.88158,0.73684,0.04762,0.15094
0.90132,0.78363,-0.01587,0.09434
0.89474,0.81287,0.00000,0.09434
0.89474,0.84211,0.00000,0.05660
0.89474,0.85965,0.00000,0.03774
0.89474,0.87135,-0.01587,0.01887
0.88816,0.87719,0.00000,-0.01887
0.88816,0.87135,0.01587,-0.03774
0.89474,0.85965,0.01587,-0.03774
0.90132,0.84795,0.01587,-0.05660
0.90789,0.83041,0.01587,-0.07547
0.91447,0.80702,0.01587,-0.09434
0.92105,0.77778,0.01587,-0.09434
0.92763,0.74854,0.01587,-0.09434
0.93421,0.71930,0.01587,-0.20755
0.94079,0.65497,0.03175,-0.11321
0.95395,0.61988,0.00000,-0.09434
0.95395,0.59064,0.00000,-0.07547
0.95395,0.56725,0.00000,-0.11321
0.95395,0.53216,0.01587,-0.07547
0.96053,0.50877,-0.01587,-0.07547
0.95395,0.48538,0.03175,-0.05660
0.96711,0.46784,-0.03175,-0.07547
0.95395,0.44444,0.01587,-0.05660
0.96053,0.42690,0.00000,-0.03774
0.96053,0.41520,-0.01587,-0.03774
0.95395,0.40351,0.00000,0.00000
0.95395,0.40351,-0.01587,0.01887
0.94737,0.40936,0.00000,0.01887
0.94737,0.41520,-0.03175,0.03774
0.93421,0.42690,-0.03175,0.05660
0.92105,0.44444,-0.03175,0.18868
0.90789,0.50292,0.00000,0.22642
0.90789,0.57310,-0.04762,0.15094
0.88816,0.61988,-0.04762,0.07547
0.86842,0.64327,-0.01587,0.09434
0.86184,0.67251,-0.04762,0.11321
0.84211,0.70760,-0.06349,0.07547
0.81579,0.73099,-0.07937,0.13208
0.78289,0.77193,-0.09524,0.03774
0.74342,0.78363,-0.06349,0.05660
0.71711,0.80117,-0.07937,0.05660
0.68421,0.81871,-0.23810,0.05660
0.58553,0.83626,-0.11111,-0.01887
0.53947,0.83041,-0.09524,0.00000
0.50000,0.83041,-0.06349,-0.01887
0.47368,0.82456,-0.22222,-0.13208
0.38158,0.78363,-0.06349,-0.01887
0.35526,0.77778,-0.09524,-0.07547
0.31579,0.75439,-0.07937,-0.07547
0.28289,0.73099,-0.07937,-0.07547
0.25000,0.70760,-0.04762,-0.07547
0.23026,0.68421,-0.06349,-0.11321
0.20395,0.64912,-0.01587,-0.07547
0.19737,0.62573,-0.06349,-0.07547
0.17105,0.60234,0.00000,-0.09434
0.17105,0.57310,-0.01587,-0.05660
0.16447,0.55556,0.00000,-0.07547
0.16447,0.53216,-0.01587,-0.05660
0.15789,0.51462,0.00000,-0.07547
0.15789,0.49123,0.00000,-0.03774
0.15789,0.47953,-0.01587,-0.03774
0.15132,0.46784,0.00000,-0.01887
0.15132,0.46199,0.00000,0.00000
0.15132,0.46199,0.01587,0.01887
0.15789,0.46784,0.00000,0.03774
0.15789,0.47953,0.00000,0.03774
0.15789,0.49123,0.03175,0.05660
0.17105,0.50877,0.01587,0.05660
0.17763,0.52632,0.00000,0.05660
0.17763,0.54386,0.03175,0.07547
0.19079,0.56725,0.04762,0.05660
0.21053,0.58480,0.03175,0.05660
0.22368,0.60234,0.03175,0.07547
0.23684,0.62573,0.06349,0.03774
0.26316,0.63743,0.06349,0.05660
0.28947,0.65497,0.03175,0.05660
0.30263,0.67251,0.07937,0.01887
0.33553,0.67836,0.07937,0.07547
0.36842,0.70175,0.04762,0.03774
0.38816,0.71345,0.11111,0.05660
0.43421,0.73099,0.06349,0.01887
0.46053,0.73684,0.11111,0.07547
0.50658,0.76023,0.04762,0.01887
0.52632,0.76608,0.11111,0.03774
0.57237,0.77778,0.09524,0.03774
0.61184,0.78947,0.06349,0.01887
0.63816,0.79532,0.09524,0.00000
0.67763,0.79532,0.09524,0.00000
0.71711,0.79532,0.07937,0.00000
0.75000,0.79532,0.06349,-0.05660
0.77632,0.77778,0.04762,-0.03774
0.79605,0.76608,0.04762,-0.09434
0.81579,0.73684,0.03175,-0.05660
0.82895,0.71930,0.04762,-0.11321
0.84868,0.68421,0.03175,-0.13208
0.86184,0.64327,0.00000,-0.11321
0.86184,0.60819,0.03175,-0.07547
0.87500,0.58480,0.00000,-0.13208
0.87500,0.54386,0.01587,-0.11321
0.88158,0.50877,0.00000,-0.13208
0.88158,0.46784,0.00000,-0.20755
0.88158,0.40351,0.01587,-0.15094
0.88816,0.35673,0.00000,-0.07547
0.88816,0.33333,0.00000,-0.13208
0.88816,0.29240,0.01587,-0.07547
0.89474,0.26901,0.00000,-0.09434
0.89474,0.23977,-0.01587,-0.05660
0.88816,0.22222,0.03175,-0.07547
