152.00,312.00,7.00,901.00,531.00,3898.00,-203.00,-225.00,203.00
154.00,316.00,7.00,356.00,144.00,3873.00,-500.00,-70.00,36.00
162.00,324.00,10.00,23.00,-126.00,3593.00,-579.00,-263.00,542.00
164.00,332.00,9.00,147.00,-384.00,4002.00,-719.00,33.00,519.00
170.00,340.00,9.00,299.00,-236.00,4496.00,-767.00,363.00,604.00
178.00,348.00,9.00,245.00,84.00,4947.00,-615.00,261.00,419.00
184.00,356.00,8.00,458.00,-165.00,5606.00,-351.00,234.00,584.00
194.00,362.00,9.00,691.00,49.00,6216.00,-324.00,529.00,584.00
202.00,364.00,7.00,1007.00,154.00,6813.00,-11.00,295.00,505.00
214.00,362.00,8.00,1154.00,189.00,7244.00,148.00,378.00,580.00
222.00,358.00,7.00,1783.00,516.00,7257.00,556.00,246.00,676.00
232.00,352.00,6.00,2102.00,668.00,7519.00,893.00,113.00,329.00
240.00,334.00,10.00,2034.00,472.00,7367.00,1194.00,195.00,176.00
252.00,284.00,7.00,1309.00,46.00,6268.00,1447.00,27.00,146.00
##0.00,0.00,0.00,1238.00,133.00,5112.00,1589.00,-94.00,213.00
262.00,218.00,7.00,1123.00,231.00,4665.00,1607.00,-86.00,194.00
266.00,192.00,6.00,743.00,587.00,3509.00,1411.00,-90.00,49.00
270.00,164.00,6.00,644.00,793.00,2983.00,1334.00,-61.00,86.00
274.00,140.00,6.00,578.00,1316.00,1934.00,1081.00,-43.00,176.00
274.00,136.00,6.00,644.00,1536.00,1375.00,918.00,-29.00,108.00
##0.00,0.00,0.00,724.00,1712.00,885.00,744.00,-44.00,-2.00
276.00,120.00,7.00,455.00,1684.00,530.00,373.00,-14.00,84.00
278.00,116.00,6.00,495.00,1806.00,520.00,202.00,21.00,158.00
278.00,116.00,6.00,420.00,1847.00,465.00,3.00,106.00,63.00
278.00,116.00,6.00,419.00,1705.00,478.00,-145.00,-13.00,112.00
278.00,118.00,6.00,298.00,1835.00,826.00,-372.00,84.00,27.00
##0.00,0.00,0.00,569.00,1940.00,1404.00,-634.00,119.00,202.00
##0.00,0.00,0.00,590.00,2199.00,1880.00,-735.00,93.00,104.00
278.00,146.00,10.00,579.00,1828.00,2432.00,-817.00,85.00,68.00
282.00,160.00,6.00,456.00,1993.00,2727.00,-946.00,238.00,106.00
284.00,174.00,7.00,578.00,1912.00,3033.00,-1010.00,118.00,102.00
286.00,204.00,6.00,705.00,1833.00,3966.00,-1090.00,112.00,143.00
288.00,210.00,9.00,698.00,1598.00,4274.00,-1055.00,134.00,-2.00
286.00,222.00,6.00,605.00,1522.00,4426.00,-1023.00,61.00,84.00
288.00,252.00,6.00,929.00,1155.00,4830.00,-994.00,-39.00,235.00
290.00,292.00,6.00,652.00,743.00,4709.00,-825.00,222.00,53.00
290.00,304.00,6.00,567.00,498.00,4760.00,-779.00,70.00,106.00
294.00,348.00,6.00,358.00,50.00,4894.00,-752.00,-147.00,266.00
298.00,354.00,8.00,356.00,67.00,5248.00,-754.00,-169.00,328.00
296.00,356.00,6.00,634.00,390.00,5861.00,-624.00,-286.00,588.00
302.00,360.00,7.00,776.00,218.00,6903.00,-367.00,-336.00,588.00
304.00,360.00,7.00,1206.00,386.00,7239.00,98.00,-121.00,708.00
308.00,356.00,7.00,1450.00,211.00,6241.00,610.00,-29.00,551.00
312.00,348.00,9.00,1529.00,51.00,5507.00,727.00,53.00,526.00
318.00,340.00,9.00,1636.00,20.00,4566.00,772.00,78.00,331.00
320.00,330.00,8.00,1636.00,20.00,4566.00,772.00,78.00,331.00
322.00,322.00,10.00,1567.00,-129.00,3800.00,724.00,34.00,197.00
322.00,316.00,8.00,1572.00,-141.00,3280.00,666.00,-10.00,112.00
318.00,310.00,7.00,1427.00,-240.00,2800.00,472.00,51.00,-178.00
316.00,304.00,7.00,1520.00,-200.00,2536.00,224.00,29.00,-158.00
314.00,302.00,7.00,1500.00,-215.00,2478.00,73.00,43.00,-247.00
310.00,302.00,6.00,1417.00,-126.00,2656.00,-156.00,28.00,-429.00
302.00,302.00,9.00,1271.00,-180.00,2935.00,-325.00,63.00,-562.00
296.00,306.00,6.00,1195.00,-152.00,3315.00,-453.00,36.00,-589.00
280.00,314.00,6.00,1047.00,-125.00,3962.00,-554.00,47.00,-761.00
270.00,320.00,7.00,900.00,-277.00,4173.00,-524.00,6.00,-696.00
252.00,330.00,6.00,1000.00,-179.00,4275.00,-515.00,-91.00,-656.00
250.00,330.00,7.00,991.00,-275.00,4624.00,-534.00,-54.00,-858.00
232.00,338.00,6.00,987.00,-396.00,4689.00,-526.00,-80.00,-805.00
220.00,342.00,6.00,1258.00,-296.00,4671.00,-459.00,-130.00,-793.00
210.00,344.00,7.00,1100.00,-300.00,4776.00,-465.00,-117.00,-951.00
206.00,344.00,6.00,1089.00,-371.00,5012.00,-404.00,-131.00,-956.00
190.00,344.00,10.00,1270.00,-454.00,5041.00,-317.00,-228.00,-926.00
180.00,344.00,10.00,1389.00,-450.00,4922.00,-268.00,-327.00,-890.00
140.00,334.00,6.00,1837.00,-266.00,5290.00,45.00,-317.00,-1079.00
126.00,324.00,6.00,1775.00,-287.00,5280.00,82.00,-155.00,-1359.00
120.00,316.00,7.00,1525.00,-226.00,5175.00,219.00,-243.00,-1275.00
